id,ppt_id,bet_no,play_duration (ms),old_bonus,total_stake,win_number,winnings,new_bonus,average_odds,total_numbers_bet,num_tokens
668,199,2,17166,£14.40,£1.40,24,£0.00,£13.00,£3.25,12,7,"[0, 1.8, 3.6, 1.8, 3.6, 7.2, 3.6, 3.6, 7.2, 3.6, 1.8, 10.8, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
650,199,1,31274,£5.00,£1.40,11,£10.80,£14.40,£3.25,12,7,"[0, 1.8, 3.6, 1.8, 3.6, 7.2, 3.6, 3.6, 7.2, 3.6, 1.8, 10.8, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
747,204,5,3614,£13.00,£2.00,1,£0.00,£11.00,£1.03,18,2,"[0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0]"
742,204,4,6543,£11.00,£2.00,15,£4.00,£13.00,£1.03,18,2,"[0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0]"
735,204,3,3591,£9.00,£2.00,17,£4.00,£11.00,£1.03,18,2,"[0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0]"
726,204,2,17965,£7.00,£2.00,13,£4.00,£9.00,£1.03,18,3,"[0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0]"
710,204,1,19572,£5.00,£2.00,10,£4.00,£7.00,£1.03,18,2,"[0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0]"
1002,205,50,1027,£5.90,£0.10,5,£0.00,£5.80,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
999,205,49,1053,£5.80,£0.10,4,£0.20,£5.90,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
996,205,48,1445,£5.90,£0.10,14,£0.00,£5.80,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
994,205,47,1412,£5.80,£0.10,11,£0.20,£5.90,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
991,205,46,1111,£5.70,£0.10,10,£0.20,£5.80,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
987,205,45,8233,£5.80,£0.10,14,£0.00,£5.70,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
981,205,44,19981,£5.70,£0.10,31,£0.20,£5.80,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
971,205,43,1408,£5.80,£0.10,36,£0.00,£5.70,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
966,205,42,1200,£5.70,£0.10,29,£0.20,£5.80,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
964,205,41,1298,£5.60,£0.10,33,£0.20,£5.70,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
959,205,40,1335,£5.70,£0.10,19,£0.00,£5.60,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
955,205,39,1650,£5.60,£0.10,17,£0.20,£5.70,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
950,205,38,1477,£5.70,£0.10,23,£0.00,£5.60,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
946,205,37,1218,£5.60,£0.10,6,£0.20,£5.70,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
941,205,36,1270,£5.50,£0.10,35,£0.20,£5.60,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
937,205,35,1537,£5.40,£0.10,20,£0.20,£5.50,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
931,205,34,1735,£5.50,£0.10,36,£0.00,£5.40,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
927,205,33,1029,£5.40,£0.10,17,£0.20,£5.50,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
924,205,32,1520,£5.30,£0.10,4,£0.20,£5.40,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
920,205,31,1475,£5.20,£0.10,31,£0.20,£5.30,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
914,205,30,1434,£5.10,£0.10,4,£0.20,£5.20,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
909,205,29,1255,£5.20,£0.10,9,£0.00,£5.10,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
904,205,28,1113,£5.10,£0.10,8,£0.20,£5.20,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
900,205,27,1067,£5.20,£0.10,3,£0.00,£5.10,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
895,205,26,1364,£5.30,£0.10,34,£0.00,£5.20,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
891,205,25,1258,£5.40,£0.10,7,£0.00,£5.30,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
888,205,24,1605,£5.50,£0.10,14,£0.00,£5.40,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
884,205,23,1316,£5.40,£0.10,35,£0.20,£5.50,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
880,205,22,1319,£5.30,£0.10,8,£0.20,£5.40,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
873,205,21,2537,£5.40,£0.10,16,£0.00,£5.30,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
867,205,20,1786,£5.30,£0.10,15,£0.20,£5.40,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
860,205,19,1344,£5.40,£0.10,14,£0.00,£5.30,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
856,205,18,1373,£5.30,£0.10,2,£0.20,£5.40,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
851,205,17,1247,£5.20,£0.10,11,£0.20,£5.30,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
845,205,16,1402,£5.10,£0.10,24,£0.20,£5.20,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
841,205,15,1195,£5.00,£0.10,13,£0.20,£5.10,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
835,205,14,1598,£4.90,£0.10,2,£0.20,£5.00,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
831,205,13,1174,£5.00,£0.10,0,£0.00,£4.90,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
826,205,12,1397,£5.10,£0.10,5,£0.00,£5.00,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
819,205,11,1377,£5.00,£0.10,8,£0.20,£5.10,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
811,205,10,2265,£5.10,£0.10,34,£0.00,£5.00,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
805,205,9,1345,£5.00,£0.10,11,£0.20,£5.10,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
798,205,8,1626,£5.10,£0.10,0,£0.00,£5.00,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
792,205,7,1351,£5.20,£0.10,21,£0.00,£5.10,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
786,205,6,2596,£5.10,£0.10,24,£0.20,£5.20,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
782,205,5,1427,£5.20,£0.10,0,£0.00,£5.10,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
775,205,4,1119,£5.10,£0.10,22,£0.20,£5.20,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
768,205,3,1847,£5.20,£0.10,21,£0.00,£5.10,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
765,205,2,15920,£5.10,£0.10,24,£0.20,£5.20,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
757,205,1,21604,£5.00,£0.10,11,£0.20,£5.10,£1.03,18,1,"[0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0.2, 0, 0.2, 0, 0.2, 0, 0.2, 0]"
1056,206,33,2839,£0.50,£0.50,17,£0.00,£0.00,£35.03,1,1,"[18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1051,206,32,3616,£1.50,£1.00,36,£0.00,£0.50,£35.03,1,1,"[36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1048,206,31,8520,£0.90,£0.80,13,£1.40,£1.50,£0.21,36,4,"[0, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4, 1.4, 1, 1.4, 1, 1.4, 1, 1.4, 1, 1.4, 1, 1.4, 1, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4]"
1039,206,30,10159,£2.90,£2.00,1,£0.00,£0.90,£1.03,18,2,"[0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4, 4, 0, 4, 0, 4, 0, 4, 0]"
1033,206,29,2749,£2.90,£2.00,36,£2.00,£2.90,£0.03,36,2,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1028,206,28,2435,£2.90,£1.00,8,£1.00,£2.90,£0.03,36,2,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1025,206,27,3833,£2.90,£1.00,24,£1.00,£2.90,£0.03,36,2,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1021,206,26,2680,£2.90,£1.00,1,£1.00,£2.90,£0.03,36,2,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1016,206,25,4308,£2.90,£1.00,9,£1.00,£2.90,£0.03,36,2,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1013,206,24,4994,£2.90,£0.60,4,£0.60,£2.90,£0.03,36,6,"[0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
1010,206,23,7956,£3.10,£1.00,28,£0.80,£2.90,£0.07,36,5,"[0, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
1008,206,22,20575,£3.10,£1.00,3,£1.00,£3.10,£0.03,36,2,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1001,206,21,37285,£2.10,£2.00,16,£3.00,£3.10,£0.15,36,4,"[0, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2]"
988,206,20,6961,£2.10,£0.20,4,£0.20,£2.10,£0.03,36,2,"[0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
985,206,19,5737,£2.10,£1.20,13,£1.20,£2.10,£0.03,36,6,"[0, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]"
978,206,18,6058,£2.10,£2.00,11,£2.00,£2.10,£0.03,36,4,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
973,206,17,4292,£2.10,£0.40,3,£0.40,£2.10,£0.03,36,2,"[0, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]"
969,206,16,2947,£3.10,£1.00,18,£0.00,£2.10,£1.03,18,1,"[0, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2, 0]"
